,CBP,Y
60,-0.0004594388,3.694334533
276,-0.0012409585,-1.348093853
427,-0.0012697045,-1.008910959
162,-0.0018573178,1.828283795
12,-0.0020458074,-6.156973506
103,-0.0022670499,1.773307375
10,-0.0025331192,5.598003182
336,-0.0033183491,-1.19231616
31,-0.004431051,-4.443889908
66,-0.005422126,2.264726749
155,-0.005713038,2.163911717
371,-0.007153351,1.190950389
199,-0.010079691,1.825967322
444,-0.010356126,2.606915508
22,-0.01118705,5.540441085
171,-0.01200952,1.459379447
333,-0.012371668,1.693116502
284,-0.01296035,2.013765747
307,-0.013083565,1.119584966
129,-0.013325166,-2.139368608
267,-0.0139453225,2.8632863
384,-0.014049345,1.636522206
322,-0.014054727,1.334986869
196,-0.014543595,-1.856117812
154,-0.0147643285,1.914080254
261,-0.01516888,-1.319255817
111,-0.015228233,1.956176355
357,-0.015770704,1.580852388
346,-0.017343545,-1.191939374
260,-0.01809665,2.025826194
93,-0.018210638,-3.922343128
283,-0.018488025,-1.449200666
184,-0.018691158,-1.377027077
21,-0.018820614,-4.176967962
446,-0.018984322,-1.344246889
87,-0.019064311,2.139631711
387,-0.019426402,-1.6185759
310,-0.019615283,1.370878031
106,-0.019718582,2.041177718
424,-0.020127578,-2.145090068
120,-0.020207716,-1.798973594
178,-0.02025873,1.681638932
242,-0.0206124,-1.394120051
54,-0.021068852,-3.917537678
397,-0.021136828,1.057853444
327,-0.021429963,-1.119512333
360,-0.021573894,-1.238558378
105,-0.021672705,2.016674492
379,-0.022337683,-1.077284022
234,-0.022434013,2.915670264
257,-0.023009691,-1.867936147
413,-0.023363424,1.326689694
330,-0.023622835,1.824806067
300,-0.02445208,1.934335315
186,-0.025246272,1.520887058
237,-0.025925416,-1.39241525
432,-0.026382765,0.894764388
168,-0.0282992,5.560515699
108,-0.028807132,-1.8480334
294,-0.02896136,-1.933875273
292,-0.029645681,1.495044999
433,-0.03001641,-1.347667094
6,-0.03054163,5.347452024
179,-0.030994384,-1.916006494
297,-0.03222062,-1.170145069
425,-0.033795577,-1.794562151
67,-0.035420373,-3.639358314
63,-0.03546497,-4.483391145
392,-0.035470605,1.052247791
317,-0.03644179,-1.137133986
100,-0.037317004,-3.089678967
278,-0.037850626,1.481910639
205,-0.03826568,1.538171627
177,-0.038309038,-1.796271354
70,-0.038881898,3.06660012
416,-0.03904719,-1.11704937
79,-0.03915233,2.4001124
109,-0.039596394,-2.444521625
308,-0.040126886,-1.198439912
52,-0.0405226,4.59739801
152,-0.042405147,1.572587065
104,-0.04259414,-1.914112618
356,-0.043343883,1.299481193
135,-0.04356446,-1.854666577
89,-0.044067863,2.724936291
268,-0.045519754,2.115749339
258,-0.04754365,-1.43262925
216,-0.049599577,1.449159707
316,-0.049879327,1.452497901
127,-0.049902115,-1.965382547
366,-0.0515047,-0.998885432
365,-0.05213748,1.901974291
376,-0.052686337,-1.201578678
359,-0.053368893,1.146101623
114,-0.054832682,-1.974332396
350,-0.055426884,1.349448852
130,-0.05626192,2.204096198
170,-0.060195286,2.048878896
140,-0.065609396,2.091863114
48,-0.06589182,2.283833041
251,-0.06688929,1.660726427
71,-0.06915395,-2.055041102
200,-0.07021264,1.943576434
385,-0.07044765,1.384587561
442,-0.07064676,-1.496476383
339,-0.07312493,-1.497935624
369,-0.07525091,-1.638787755
61,-0.07592202,-5.648576226
147,-0.076589905,-2.080946202
380,-0.07871882,-1.670519532
438,-0.07905587,-0.919249444
5,-0.07910338,5.483674444
183,-0.079882614,-1.667160143
210,-0.08004031,-2.320004422
312,-0.080819964,-1.302346923
386,-0.08402591,-1.363922417
136,-0.0842518,-2.095123275
75,-0.08460026,3.243603666
309,-0.085211694,1.597852236
252,-0.08547499,1.235419888
370,-0.08691173,1.385029871
403,-0.0875034,1.953000437
74,-0.08937648,-2.271412373
33,-0.091618836,-4.803161713
59,-0.0920546,-3.30204627
296,-0.097616516,-1.548034487
362,-0.097904995,-1.179469822
340,-0.09848435,-1.272024821
36,-0.10003438,5.745090009
138,-0.100054294,-2.546554769
254,-0.10061782,2.057813982
420,-0.10063441,-0.919911399
56,-0.101281635,-3.140611848
313,-0.10221149,1.496054862
64,-0.10446687,2.716445086
348,-0.10460546,-1.299783845
223,-0.104966275,-2.114905291
259,-0.10533477,-1.343761876
315,-0.105582796,1.202850791
88,-0.10840104,3.468036502
377,-0.1118138,-1.144764096
302,-0.111820586,1.793881075
275,-0.11389208,-1.522810012
107,-0.11472628,-2.736268873
222,-0.11473605,1.919007779
43,-0.11569596,-3.576147532
228,-0.11583069,-1.801527364
211,-0.116359584,-1.729635442
134,-0.11725938,2.207290976
245,-0.11761843,1.341911269
73,-0.11820343,-5.093189209
166,-0.11860314,-1.884029289
142,-0.12216733,-3.563871481
298,-0.12292335,-2.278031725
164,-0.12327605,-1.863152424
27,-0.123572424,-3.568307102
206,-0.1260911,-1.626561654
409,-0.12640701,-1.277385587
20,-0.12737274,-3.124444745
244,-0.12978853,-2.006763539
195,-0.13019174,1.767483076
326,-0.13041237,1.089365546
395,-0.13093129,-1.167465568
77,-0.13102329,-2.365782575
227,-0.13106349,1.204655859
314,-0.13250707,1.575282271
243,-0.13461266,-1.474981909
323,-0.1363091,1.632336563
131,-0.14733002,1.828106348
414,-0.15137963,1.079937837
230,-0.15183145,-1.596040065
180,-0.15204851,1.732247709
435,-0.15591167,-1.727396039
291,-0.15791874,1.48076621
440,-0.15793149,1.149259437
236,-0.1634058,1.340677556
124,-0.16604619,-1.693983598
50,-0.16615503,4.452260573
334,-0.16845974,-1.148183313
454,-0.16986617,-1.85496064
115,-0.17251995,2.102946438
320,-0.17637153,2.527963176
411,-0.18385217,1.35074723
347,-0.19070248,-1.218656143
404,-0.19138317,-1.135739395
15,-0.19302279,4.257071489
208,-0.19515802,1.76610747
182,-0.19679987,-1.656674914
163,-0.19708502,2.080590762
169,-0.20236401,-1.654496545
41,-0.21067561,7.195241773
145,-0.21225582,-2.108159039
46,-0.21488981,5.756418952
39,-0.21498853,-2.991189968
321,-0.21647815,-1.246008485
281,-0.2216846,1.353399694
92,-0.2245331,-2.175713887
288,-0.2374888,1.558566255
17,-0.25046146,-4.251377801
318,-0.25151116,-1.296365502
51,-0.25442907,-5.746626378
174,-0.25714856,1.663506234
428,-0.2620192,1.185606241
422,-0.2641777,-0.821746857
401,-0.26870522,-1.118075869
80,-0.2735288,4.527110397
344,-0.27933782,-1.185033851
81,-0.2810839,3.471062317
332,-0.28129396,-1.38047575
0,-0.3008353,5.631295958
192,-0.30818194,1.790840157
28,-0.32492098,-3.42365528
8,-0.3361111,-5.24725709
295,-0.33722168,-1.555811246
13,-0.35319567,7.352031362
45,-0.36140442,5.077253261
412,-0.36340192,2.362274116
393,-0.39165097,1.123896857
188,-0.39181435,1.559690994
204,-0.39528728,-1.315516446
405,-0.41256776,-1.320353187
4,-0.415176,-4.912342404
277,-0.41876447,-1.408146609
364,-0.4378986,1.411442898
35,-0.5454844,-4.015309116
225,-0.60808,1.65652503
431,-0.6102487,1.103964036
95,-0.6745914,3.539097779
353,-1.1549423,1.02364638
76,-1.1856182,2.650287837
62,-1.6311462,2.362100075
